sha	scope	path_or_hunk	decision	reason	target_batch
fae73101aaa70ac5b51ea577a9389809a91fdafe	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: improved foresight buffs on level load and at high movespeed	hotspot-hero
27312460f09be47d10c590834156b63e9cd3578d	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
268b804ac6d76620bd596921c83df1710cb71801	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: code refactoring and improved enemy spawn spread in caves quest	hotspot-level
e3b72f12730002564c26365d991ce5e448e66e6f	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
d521534368d36590f48dc8afdd849626adf5dc9e	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Needs a frontier call: references slice2 content or Dungeon.branch on added lines, or touches a class absent from CPDU and not created anywhere in v2.1.0..v2.5.4. Prior: provisional: cold code (general engine/tuning)	frontier-mixed
649d89bd320627838c0e1a8be7241e16c44bbc50	commit	all	slice2	reclassified 2026-07-25 (frontier, Task 15 scoping): mining/blacksmith/gnoll/fungi quest-content port, not a Slice 1 conflict resolution. CPDU has no MiningLevel.java and no quest-content level stack; the level-file hunks land only in absent classes or are guarded by MiningLevel/Blacksmith.Quest.Type. Slice 1 acceptance requires Slice 2 feature hunks be absent. Prior reason: reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: switched internal quest order for fungi and gnoll quests	slice2-feature
e7501654130ebc49a54c4e36f50594332c2f98d5	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: various small improvements to gnoll quest levelgen	hotspot-hero
412539b4f0ec24a15f58efda50e62494022a327f	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
c5908c1849a086775978dc07b1d6153a594eaa33	commit	all	slice2	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Requires a class that only a slice2 content commit creates (mining/crystal/gnoll/fungi). Prior: provisional: cold code (general engine/tuning)	slice2-feature
9bc886dd8a9efe4d451baf583383f802e76b5353	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: improved game log entries when picking up dark gold	hotspot-hero
27640fb0bf419f453e7e5af040e39f1d6a200562	commit	all	slice2	reclassified 2026-07-25 (frontier, Task 18-20 boundary): mining/crystal/gnoll/fungi quest content missed by the machine triage marker scan. Prior: TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	slice2-feature
b1348dcf72d9a78db3351066c7b5849681d1a453	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-ui
5f9926e3ea2f801da9f614517657c19f42e059ec	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: fixed inter-floor teleports working in mining level	hotspot-dungeon
5c3a143fce8e44f4726016fa27400df81ec634d4	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
cdec9a68bf85d13b34ede72760937e53606b6d04	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-level
052715a694d6ee9b9dc9771fe73bbab4d056c622	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: added support for android themed icons	platform-review
cf8e53f9aadf0dc9caa07afc2c9f5e45fe6c34c9	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-item
008a65140a2fb922a716aa9a07fdb62921ce91f9	commit	all	slice1	reviewed: Deterministic cold-code sample; immutable diff confirms v2.3.0: added a warning when stealing from shops	cold-code
9aea6b3e0e878c01faad293b3181587f72214955	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-mob
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	commit	all	mixed	reviewed: General desktop movement and UI keybinding tutorial hunks are Slice 1; guidebook and journal-specific tutorial hunks are deferred Slice 2.	frontier-mixed
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	path	core/src/main/assets/messages/scenes/scenes.properties	slice1	reviewed: override -	cold-code
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	hunk	core/src/main/assets/messages/scenes/scenes.properties@@tutorial_guidebook	slice2	reviewed: override -	slice2-feature
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/Guidebook.java	slice2	reviewed: override -	slice2-feature
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java	slice1	reviewed: override -	cold-code
a7ded9be41e2bb92ebbc54552098b6c8d7ad3750	hunk	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java@@Document.ADVENTURERS_GUIDE	slice2	reviewed: override -	slice2-feature
632e1f6d5d9c026a44d911e1a573a2ed70b7d6d7	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Confirmed cold: touches no com.shatteredpixel game class. cold-code classification upheld. Prior: provisional: cold code (general engine/tuning)	cold-code
52b216371231b65d513b028139ad363de61600ea	commit	all	slice1	reviewed: Immutable diff is Slice 1 engine, crash-fix, platform-neutral framework, or tuning work with no deferred feature hunk: v2.3.0: hero can now self-trample plants on level transitions	hotspot-hero
ce6d400ec914e301f937917cae0a34763f0d7fb6	commit	all	mixed	reviewed: Immutable diff contains valid Slice 1 translations plus deferred journal or excluded release content; exclude build/version metadata where present and the anchored WelcomeScene release-message hunks while preserving the remaining reviewed partition.	frontier-mixed
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	build.gradle	excluded	reviewed: override -	excluded-reviewed
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_cs.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_in.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_it.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_ja.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_ko.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_pl.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_pt.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_ru.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_tr.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_uk.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/actors/actors_zh.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/items/items_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/items/items_pl.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/items/items_pt.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/items/items_uk.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/journal/journal_in.properties	slice2	reviewed: override -	slice2-feature
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/levels/levels_el.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/levels/levels_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/levels/levels_pl.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/levels/levels_zh.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/misc/misc_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/misc/misc_in.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/misc/misc_zh.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/plants/plants_pt.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/scenes/scenes_be.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/scenes/scenes_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	hunk	core/src/main/assets/messages/scenes/scenes_hu.properties@@scenes.welcomescene.update_msg	excluded	reviewed: override -	excluded-reviewed
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/scenes/scenes_in.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	hunk	core/src/main/assets/messages/scenes/scenes_in.properties@@scenes.welcomescene.update_msg	excluded	reviewed: override -	excluded-reviewed
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/scenes/scenes_pl.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	hunk	core/src/main/assets/messages/scenes/scenes_pl.properties@@scenes.welcomescene.update_msg	excluded	reviewed: override -	excluded-reviewed
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/windows/windows_hu.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/assets/messages/windows/windows_pl.properties	slice1	reviewed: override -	cold-code
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java	excluded	reviewed: override -	excluded-upstream-docs
ce6d400ec914e301f937917cae0a34763f0d7fb6	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	excluded	reviewed: override -	excluded-upstream-docs
1fca4c4f88205b09a7bafcb522d0472211984b1f	commit	all	slice1	TRIAGE 2026-07-25 (machine, git+code-graph; NOT a human hunk review). Touches only classes present in CPDU (or created by another in-range slice1 commit); no MiningLevel/Crystal/Gnoll/Blacksmith-quest or Dungeon.branch reference on added lines. Unintegrated Slice 1 candidate, area-bucketed for Tasks 16-20. Hunk review still required. Prior: provisional: cold code (general engine/tuning)	triaged-mob
